genre,id,name,sinopsis,tags
Platformer (2D),12760,Sir Happenlance,"Sir Happenlance is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),12632,SkateCat,"SkateCat is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),8960,Slime's Journey,"Slime's Journey is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Puzzle platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),7275,Smash Star,"Smash Star is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Fantasy', 'Pixel art', 'Side Scroller']"
Platformer (2D),8878,Snow Madness,"Snow Madness is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Arcade', 'Side Scroller']"
Platformer (2D),6650,Sophia's World,"Sophia's World is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Cartoon / comics', 'Side Scroller', 'Casual']"
Platformer (2D),9434,Speedgunner Ultra,"Speedgunner Ultra is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Puzzle platformer', 'Shooting', 'Science Fiction', 'Pixel art', 'Side Scroller']"
Platformer (2D),1647,Spencer,"Spencer is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),6591,Splatter,"Splatter is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Puzzle platformer', 'Exploration', 'Monochrome', 'Side Scroller']"
Platformer (2D),4870,Squeakers,"Squeakers is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),10589,Stack Ball Run!,"Stack Ball Run! is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['Platformer']
Platformer (2D),3760,Stones of the Revenant,"Stones of the Revenant is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),5772,Street Cleaner: The Video Game,"Street Cleaner: The Video Game is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),10647,SubOcto,"SubOcto is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Arcade', 'Platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),8950,Super Chicken Jumper,"Super Chicken Jumper is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Run-and-gun', 'Pixel art', 'Side Scroller']"
Platformer (2D),9742,Super Cute Alien's Adventure,"Super Cute Alien's Adventure is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Cartoon / comics', 'Side Scroller']"
Platformer (2D),6714,Super Fowlst,"Super Fowlst is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Funny', 'Pixel art', 'Side Scroller', 'Old school difficulty']"
Platformer (2D),9837,Super Geisha Neon,"Super Geisha Neon is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Puzzle platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),8798,Super Mabus Mania,"Super Mabus Mania is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),7797,Super Mike: Classic Adventure Game,"Super Mike: Classic Adventure Game is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Side Scroller']"
Platformer (2D),7500,Super Nanaru,"Super Nanaru is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),7928,Super Perils of Baking,"Super Perils of Baking is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Platformer', 'Collect-a-thon', 'Pixel art', 'Side Scroller']"
Platformer (2D),11429,Super Prehistoric World Adventure,"Super Prehistoric World Adventure is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),11562,Super Sean 007,"Super Sean 007 is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),8421,Super Sunny Island,"Super Sunny Island is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),12627,Super Valis IV,"Super Valis IV is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.",['No tags']
Platformer (2D),7445,Super Zangyura,"Super Zangyura is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action adventure', 'Action platformer', 'Fantasy', 'Pixel art', 'Side Scroller']"
Platformer (2D),10293,Superfidos,"Superfidos is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Cats / dogs', 'Cartoon / comics', 'Side Scroller']"
Platformer (2D),8205,Superpanda 2,"Superpanda 2 is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Cartoon / comics', 'Side Scroller']"
Platformer (2D),11070,Swapshot,"Swapshot is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),9011,Swoon! Earth Escape,"Swoon! Earth Escape is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Side Scroller']"
Platformer (2D),9913,Syd of Valis,"Syd of Valis is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.","['Action platformer', 'Run-and-gun', 'Hack & slash', 'Fantasy', 'Pixel art', 'Side Scroller', 'Old school difficulty', ""90's retrogaming""]"
Platformer (2D),7338,Tax Fugitive,"Tax Fugitive is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Collect-a-thon', 'Pixel art', 'Side Scroller']"
Platformer (2D),6691,The Bear and the Admiral,"The Bear and the Admiral is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Fantastic', 'Weird', 'Drawing / painting', 'Side Scroller']"
Platformer (2D),12556,The Cat,"The Cat is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),12670,The Great Adventures of Nedmapagmahal,"The Great Adventures of Nedmapagmahal is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),3545,The Incredible Adventures of Super Panda,"The Incredible Adventures of Super Panda is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),4680,The Legend of Ninja,"The Legend of Ninja is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),11377,The Ramsey,"The Ramsey is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),13135,The SIrena Expedition,"The SIrena Expedition is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),7941,The Wizard and The Slug,"The Wizard and The Slug is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Platformer', 'Fantasy', 'Cartoon / comics', 'Side Scroller']"
Platformer (2D),8268,Thibalryn,"Thibalryn is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),10831,Tiny Whaley,"Tiny Whaley is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),7378,"To the Top, Mammoth!","To the Top, Mammoth! is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Party game', 'Platformer', 'Racing', 'Funny', 'Cartoon / comics', 'Voxel', 'Side Scroller', 'Kids friendly']"
Platformer (2D),11266,Tobari Dream Ocean,"Tobari Dream Ocean is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),12297,Tongue Tale,"Tongue Tale is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),4736,Toolboy,"Toolboy is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),3112,Tower Climb,"Tower Climb is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),7036,Trigger Dungeon,"Trigger Dungeon is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Pixel art', 'Side Scroller', 'Die & retry', 'Hardcore']"
Platformer (2D),5528,Uchu Shinshuchu,"Uchu Shinshuchu is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),10884,Umbrella Drop,"Umbrella Drop is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),12415,Undemon,"Undemon is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),11485,Unpogable,"Unpogable is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),7250,Unstrong Legacy,"Unstrong Legacy is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),12628,Valis III (Mega Drive),"Valis III (Mega Drive) is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.",['No tags']
Platformer (2D),9914,Valis IV,"Valis IV is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.","['Action platformer', 'Run-and-gun', 'Hack & slash', 'Fantasy', 'Pixel art', 'Side Scroller', 'Old school difficulty', ""90's retrogaming""]"
Platformer (2D),12631,Valis: The Fantasm Soldier (Family Computer),"Valis: The Fantasm Soldier (Family Computer) is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.",['No tags']
Platformer (2D),9916,Valis: The Fantasm Soldier (Mega Drive),"Valis: The Fantasm Soldier (Mega Drive) is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.","['Action platformer', 'Run-and-gun', 'Hack & slash', 'Fantasy', 'Pixel art', 'Side Scroller', 'Old school difficulty', ""90's retrogaming""]"
Platformer (2D),9915,Valis: The Fantasm Soldier (MSX),"Valis: The Fantasm Soldier (MSX) is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.","['Action platformer', 'Run-and-gun', 'Hack & slash', 'Fantasy', 'Pixel art', 'Side Scroller', 'Old school difficulty', ""80's retrogaming""]"
Platformer (2D),12630,Valis: The Fantasm Soldier (PC-88),"Valis: The Fantasm Soldier (PC-88) is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.",['No tags']
Platformer (2D),9497,Valis: The Fantasm Soldier Collection II,"Valis: The Fantasm Soldier Collection II is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.","['Action platformer', 'Run-and-gun', 'Fantasy', 'Pixel art', 'Side Scroller', 'Old school difficulty', ""90's retrogaming""]"
Platformer (2D),12629,Valis: The Fantasm Soldier II (MSX2),"Valis: The Fantasm Soldier II (MSX2) is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.",['No tags']
Platformer (2D),11618,Valis: The Phantasm Soldier Collection III,"Valis: The Phantasm Soldier Collection III is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Valis series.",['No tags']
Platformer (2D),7223,Webbed,"Webbed is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Puzzle platformer', 'Physics-based', 'Cartoon / comics', 'Side Scroller']"
Platformer (2D),7745,Whisper Trip,"Whisper Trip is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action adventure', 'Action platformer', 'Cyberpunk', 'Neon', 'Side Scroller']"
Platformer (2D),3188,Widget Satchel,"Widget Satchel is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),8339,Wind of Shuriken,"Wind of Shuriken is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Cartoon / comics', 'Side Scroller']"
Platformer (2D),6151,Woodcutter,"Woodcutter is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Action platformer', 'Fantastic', 'Pixel art', 'Side Scroller']"
Platformer (2D),10398,Words of Wisdom,"Words of Wisdom is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Platformer', 'Puzzle platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),13359,Ziggy,"Ziggy is a platformer (2d) for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags']
Platformer (2D),6729,a,a is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),3176,Blindy,Blindy is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,['No tags']
Platformer (2D),7014,Cold Silence,Cold Silence is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Platformer', 'Survival', 'Minimalistic visuals', 'Monochrome', 'Pixel art', 'Side Scroller']"
Platformer (2D),2097,Commander Keen in Keen Dreams,Commander Keen in Keen Dreams is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,['No tags']
Platformer (2D),1784,Dexteritrip,Dexteritrip is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,['No tags']
Platformer (2D),2197,Gods Remastered,Gods Remastered is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,['No tags']
Platformer (2D),3639,I am Ball,I am Ball is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,['No tags']
Platformer (2D),1969,JackQuest: The Tale of the Sword,JackQuest: The Tale of the Sword is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,['No tags']
Platformer (2D),2215,Johnny Turbo's Arcade: Joe and Mac Returns,Johnny Turbo's Arcade: Joe and Mac Returns is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.It is part of the Johnny Turbo's Arcade collection.,['No tags']
Platformer (2D),849,Johnny Turbo's Arcade: Super Burger Time,Johnny Turbo's Arcade: Super Burger Time is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.It is part of the Burger Time series. It is part of the Johnny Turbo's Arcade collection.,['No tags']
Platformer (2D),3633,Kemono Heroes,Kemono Heroes is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,['No tags']
Platformer (2D),8358,Litguy Adventure,Litguy Adventure is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Platformer', 'Pixel art', 'Side Scroller', 'Hardcore']"
Platformer (2D),6061,Ninja Buddy Epic Quest,Ninja Buddy Epic Quest is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Action platformer', 'Cartoon / comics', 'Side Scroller']"
Platformer (2D),2160,Pixel Devil and the Broken Cartridge,Pixel Devil and the Broken Cartridge is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Action platformer', 'Run-and-gun', 'Science Fiction', 'Pixel art', 'Side Scroller']"
Platformer (2D),6643,Ronister Adventure,Ronister Adventure is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Platformer', 'Pixel art', 'Side Scroller']"
Platformer (2D),1664,Save me Mr Tako: Tasukete Tako-San,Save me Mr Tako: Tasukete Tako-San is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,['No tags']
Platformer (2D),10286,Shimazu,Shimazu is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Action platformer', 'Platformer', 'Medieval Japan', 'Side Scroller']"
Platformer (2D),5758,Slinki,Slinki is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Platformer', 'Side Scroller']"
Platformer (2D),4913,The Explorer of Night,The Explorer of Night is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,['No tags']
Platformer (2D),1234,Whip! Whip!,Whip! Whip! is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Action platformer', 'Arcade', 'Pixel art', 'Side Scroller', 'Casual']"
Platformer (2D),7393,Will You Snail?,Will You Snail? is a platformer (2d) for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Platformer', 'Neon', 'Side Scroller', 'Hardcore']"
Platformer (3D),66,Super Mario Odyssey,"Super Mario Odyssey is a platformer (3d) for the Nintendo Switch. It is ranked #2 on the all-time Top Rated Switch games,  with a total of 21 reviews  and an average score of 9.67. It is part of the Mario series.","['Platformer', 'Collect-a-thon', 'Cartoon / comics', 'Third Person', 'Casual', 'Family friendly', 'Kids friendly']"
Platformer (3D),7154,Kirby and the Forgotten Land,"Kirby and the Forgotten Land is a platformer (3d) for the Nintendo Switch. It is ranked #30 on the all-time Top Rated Switch games,  with a total of 19 reviews  and an average score of 9.21. It is part of the Kirby series.","['Action platformer', 'Platformer', 'Exploration', 'Feel Good', 'Cartoon / comics', 'Third Person', 'Casual', 'Family friendly', 'Kids friendly']"
Platformer (3D),4498,Super Mario 3D World + Bowser's Fury,"Super Mario 3D World + Bowser's Fury is a platformer (3d) for the Nintendo Switch. It is ranked #67 on the all-time Top Rated Switch games,  with a total of 21 reviews  and an average score of 9.03. It is part of the Mario series.","['Exploration', 'Platformer', 'Collect-a-thon', 'Cats / dogs', 'Cartoon / comics', 'Third Person', 'Family friendly', 'Kids friendly']"
Platformer (3D),4497,Super Mario 3D All-Stars,"Super Mario 3D All-Stars is a platformer (3d) for the Nintendo Switch. It is ranked #135 on the all-time Top Rated Switch games,  with a total of 18 reviews  and an average score of 8.79. It is part of the Mario series.","['Exploration', 'Platformer', 'Collect-a-thon', 'Compilation', 'Third Person', 'Casual', 'Old school difficulty', 'Family friendly', 'Kids friendly']"
Platformer (3D),7662,Demon Turf: Neon Splash,"Demon Turf: Neon Splash is a platformer (3d) for the Nintendo Switch. It is ranked #174 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 8.67.","['Platformer', 'Fantastic', 'Fantasy', 'Drawing / painting', 'Third Person']"
Platformer (3D),13037,Sonic X Shadow Generations,"Sonic X Shadow Generations is a platformer (3d) for the Nintendo Switch. It is ranked #224 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 8.61.",['No tags']
Platformer (3D),8415,Tinykin,"Tinykin is a platformer (3d) for the Nintendo Switch. It is ranked #273 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 8.54.","['Action adventure', 'Platformer', 'Exploration', 'Fantasy', 'Cartoon / comics', 'Third Person']"
Platformer (3D),2759,Spyro Reignited Trilogy,"Spyro Reignited Trilogy is a platformer (3d) for the Nintendo Switch. It is ranked #363 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 8.44.","['Platformer', 'Collect-a-thon', 'Cartoon / comics', 'Third Person', 'Family friendly']"
Platformer (3D),8927,Lunistice,"Lunistice is a platformer (3d) for the Nintendo Switch. It is ranked #544 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 8.25.","['Platformer', 'Fantasy', 'Low-poly', 'Pixel art', 'Third Person']"
Platformer (3D),5382,Crash Bandicoot 4: It’s About Time,"Crash Bandicoot 4: It’s About Time is a platformer (3d) for the Nintendo Switch. It is ranked #585 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 8.22.","['Platformer', 'Collect-a-thon', 'Cartoon / comics', 'Side Scroller', 'Third Person', 'Family friendly']"
Platformer (3D),10198,Smushi Come Home,"Smushi Come Home is a platformer (3d) for the Nintendo Switch. It is ranked #676 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 8.15.","['Adventure', 'Platformer', 'Exploration', 'Feel Good', 'Low-poly', 'Third Person', 'Casual', 'No fail state']"
Platformer (3D),624,Crash Bandicoot N. Sane Trilogy,"Crash Bandicoot N. Sane Trilogy is a platformer (3d) for the Nintendo Switch. It is ranked #748 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 8.10.","['Platformer', 'Collect-a-thon', 'Cartoon / comics', 'Side Scroller', 'Third Person', 'Old school difficulty', 'Family friendly']"
Platformer (3D),3138,New Super Lucky's Tale,"New Super Lucky's Tale is a platformer (3d) for the Nintendo Switch. It is ranked #829 on the all-time Top Rated Switch games,  with a total of 20 reviews  and an average score of 8.04.","['Platformer', 'Collect-a-thon', 'Feel Good', 'Cartoon / comics', 'Third Person', 'Casual', 'Family friendly', 'Kids friendly']"
Platformer (3D),2167,Valley,"Valley is a platformer (3d) for the Nintendo Switch. It is ranked #866 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 8.00.",['No tags']
Platformer (3D),13662,The Smurfs: Dreams,"The Smurfs: Dreams is a platformer (3d) for the Nintendo Switch. It is ranked #935 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.98. It is part of The Smurfs series.",['No tags']
Platformer (3D),926,De Blob 2,"De Blob 2 is a platformer (3d) for the Nintendo Switch. It is ranked #984 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.94.","['Platformer', 'Collect-a-thon', 'Cartoon / comics', 'Third Person']"
Platformer (3D),8136,Frogun,"Frogun is a platformer (3d) for the Nintendo Switch. It is ranked #1074 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.89.","['Action platformer', 'Platformer', 'Fantasy', 'Low-poly', 'Third Person', 'Retro inspired']"
Platformer (3D),10557,Marble it Up! Ultra,"Marble it Up! Ultra is a platformer (3d) for the Nintendo Switch. It is ranked #1074 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.89.",['No tags']
Platformer (3D),3092,A Hat in Time,"A Hat in Time is a platformer (3d) for the Nintendo Switch. It is ranked #1083 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.88.","['Platformer', 'Collect-a-thon', 'Cartoon / comics', 'Third Person', 'Old school difficulty', 'Family friendly']"
Platformer (3D),10908,Bang-On Balls: Chronicles,"Bang-On Balls: Chronicles is a platformer (3d) for the Nintendo Switch. It is ranked #1083 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.88.",['No tags']
Platformer (3D),6062,Cyber Hook,"Cyber Hook is a platformer (3d) for the Nintendo Switch. It is ranked #1083 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.88.","['Platformer', 'Science Fiction', 'Neon', 'First-Person']"
Platformer (3D),5190,Glyph,"Glyph is a platformer (3d) for the Nintendo Switch. It is ranked #1143 on the all-time Top Rated Switch games,  with a total of 15 reviews  and an average score of 7.85.","['Platformer', 'Puzzle platformer', 'Science Fiction', 'Third Person']"
Platformer (3D),8580,It Takes Two,"It Takes Two is a platformer (3d) for the Nintendo Switch. It is ranked #1165 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.83.","['Action adventure', 'Cooperative organization', 'Platformer', 'Third Person', 'Family friendly']"
Platformer (3D),6377,Super Monkey Ball Banana Mania,"Super Monkey Ball Banana Mania is a platformer (3d) for the Nintendo Switch. It is ranked #1226 on the all-time Top Rated Switch games,  with a total of 13 reviews  and an average score of 7.82. It is part of the Super Monkey Ball series.","['Party game', 'Platformer', 'Physics-based', 'Cartoon / comics', 'Third Person', 'Casual', 'Family friendly']"
Platformer (3D),12697,Super Monkey Ball Banana Rumble,"Super Monkey Ball Banana Rumble is a platformer (3d) for the Nintendo Switch. It is ranked #1267 on the all-time Top Rated Switch games,  with a total of 15 reviews  and an average score of 7.79. It is part of the Super Monkey Ball series.",['No tags']
Platformer (3D),2753,Rogue Singularity,"Rogue Singularity is a platformer (3d) for the Nintendo Switch. It is ranked #1324 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.75.","['Platformer', 'Collect-a-thon', 'Science Fiction', 'Neon', 'Third Person']"
Platformer (3D),26,Snake Pass,"Snake Pass is a platformer (3d) for the Nintendo Switch. It is ranked #1414 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 7.70.","['Platformer', 'Puzzle platformer', 'Collect-a-thon', 'Cartoon / comics', 'Third Person']"
Platformer (3D),5606,TY the Tasmanian Tiger 2: Bush Rescue HD,"TY the Tasmanian Tiger 2: Bush Rescue HD is a platformer (3d) for the Nintendo Switch. It is ranked #1414 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.70.","['Action adventure', 'Action platformer', 'Cartoon / comics', 'Third Person', 'Family friendly']"
